drug	Gcv2	His7	Trp3	Aro2	Lys1	Hom2	Aro3	Car1	Sam4	Sui2	Gcv3	Rnr4	Pdc1	Pyc2	Tps3	Tsl1	Pgm2	Ald4	Hxk1	Pda1	Idp1	Tal1	Hxt3	Pgk1	Pmi40	Hog1	Cwp1	Mdh2	Erg3	Erg10	Lsc1	Pdr5	Dur1	Uga1	Gpd2	Gpd1	Ahp1	Grx1	Uth1	Yhb1	Tsa1	Sod1	Trx2	Ssa2	Ssa1	Ssa4	Ypk1	Sti1	Bat2	Tdh1	Hsp12	Hsp104	Hsp78	Nth1	Sse1	Hsc82	Tps1	Nsr1	Hsp42	Aha1	Hsp26	Ydj1	Pre4	Htb2	Bmh1	BY4741
MP MIC	0.0356	0.04626666666666667	0.029066666666666668	0.029333333333333333	0.038200000000000005	0.038933333333333334	0.11343333333333334	0.0461	0.038299999999999994	0.04466666666666667	0.055066666666666673	0.04456666666666667	0.0352	0.03146666666666667	0.0273	0.04136666666666666	0.06366666666666666	0.03543333333333334	0.023500000000000004	0.06313333333333333	0.029099999999999997	0.03386666666666667	0.02953333333333333	0.029333333333333333	0.032933333333333335	0.041833333333333333	0.035	0.05176666666666666	0.03253333333333333	0.062366666666666674	0.04636666666666667	0.0711	0.04170000000000001	0.030433333333333337	0.040266666666666666	0.032966666666666665	0.028566666666666667	0.045399999999999996	0.05246666666666666	0.04853333333333334	0.05783333333333333	0.04646666666666666	0.0636	0.06906666666666667	0.04036666666666666	0.032	0.03163333333333333	0.026933333333333337	0.031133333333333336	0.057166666666666664	0.06399939804364184	0.057100000000000005	0.06553333333333333	0.07566666666666667	0.0716	0.04196666666666667	0.0414	0.043266666666666675	0.025166666666666667	0.03956666666666667	0.046566666666666666	0.1439	0.07546666666666667	0.07536666666666668	0.04523333333333333	0.13746666666666665
MP MIC/2	0.0516	0.04743333333333333	0.04003333333333334	0.0256	0.04016666666666666	0.0368	0.17506666666666668	0.04649999999999999	0.038733333333333335	0.0479	0.04596666666666666	0.045000000000000005	0.042699999999999995	0.028000000000000008	0.032966666666666665	0.044333333333333336	0.06803333333333333	0.043166666666666666	0.030800000000000004	0.06430000000000001	0.036333333333333336	0.037566666666666665	0.031599999999999996	0.04193333333333333	0.04466666666666667	0.04326666666666667	0.04016666666666666	0.1064	0.03106666666666667	0.08366666666666667	0.0424	0.07763333333333333	0.05086666666666667	0.04303333333333333	0.04126666666666667	0.03596666666666667	0.03376666666666667	0.04700000000000001	0.07196666666666666	0.038566666666666666	0.06443333333333333	0.08216666666666667	0.09553333333333332	0.0656	0.04566666666666667	0.0354	0.03693333333333333	0.027566666666666666	0.039233333333333335	0.05463333333333333	0.037333333333333336	0.07533333333333332	0.0755	0.07853333333333333	0.06986666666666667	0.0497	0.044866666666666666	0.0446	0.025533333333333335	0.037366666666666666	0.04496666666666666	0.09143333333333332	0.0877	0.08113333333333334	0.04893333333333333	0.11013333333333335
Mycosidine C0	0.038733333333333335	0.012133333333333335	0.012666666666666666	0.023000000000000003	0.0175	0.0070666666666666655	0.012033333333333333	0.005966666666666666	0.0057	0.0052	0.0062	0.015700000000000002	0.008700000000000001	0.0123	0.032	0.0078000000000000005	0.009866666666666668	0.009033333333333332	0.008533333333333332	0.019066666666666666	0.005933333333333333	0.009433333333333334	0.0086	0.005333333333333333	0.013533333333333333	0.023000000000000003	0.016166666666666666	0.020966666666666665	0.0067666666666666665	0.0083	0.010700000000000001	0.0064333333333333334	0.0096	0.012833333333333334	0.006999999999999999	0.02273333333333333	0.008666666666666665	0.009433333333333334	0.011266666666666666	0.007933333333333334	0.011166666666666667	0.011099999999999999	0.013566666666666666	0.010333333333333333	0.007033333333333333	0.008766666666666666	0.010766666666666667	0.007899999999999999	0.010133333333333334	0.008666666666666666	0.0183	0.012400000000000001	0.02866666666666667	0.0122	0.007766666666666667	0.0075	0.006599999999999999	0.007799999999999999	0.007833333333333333	0.010700000000000001	0.006733333333333334	0.0477	0.012066666666666665	0.015700000000000002	0.006466666666666667	0.011033333333333334
Mycosidine MIC	0.12603333333333333	0.10106666666666668	0.11903333333333332	0.1226	0.1744	0.12786666666666666	0.1562	0.12430000000000001	0.13183333333333333	0.1261	0.14276666666666665	0.22256666666666666	0.10866666666666665	0.09743333333333333	0.10046666666666666	0.15086666666666668	0.12323333333333332	0.15606666666666666	0.17056666666666667	0.15769999999999998	0.0988	0.13316666666666668	0.1067333333333333	0.10973333333333334	0.14056666666666667	0.12106666666666666	0.12183333333333335	0.15773333333333336	0.15206666666666668	0.125	0.12960000000000002	0.1534	0.1959	0.16136666666666669	0.13443333333333332	0.18853333333333333	0.15816666666666665	0.12616666666666668	0.13933333333333334	0.14730000000000001	0.14296666666666666	0.15380000000000002	0.08116666666666666	0.22973333333333334	0.168	0.12846666666666667	0.14013333333333333	0.13383333333333333	0.1337	0.13733333333333334	0.14896666666666666	0.17576666666666665	0.19566666666666666	0.21403333333333333	0.16033333333333333	0.1442	0.18756666666666666	0.12846666666666665	0.1378	0.13776666666666668	0.1302	0.31576666666666664	0.13749999999999998	0.15446666666666667	0.15869999999999998	0.1823
Mycosidine MIC/2	0.018366666666666667	0.017333333333333333	0.0504	0.025066666666666668	0.06456666666666667	0.019666666666666666	0.05076666666666666	0.023533333333333333	0.0207	0.02526666666666667	0.026066666666666665	0.07863333333333333	0.019733333333333335	0.019633333333333332	0.017166666666666667	0.021133333333333334	0.026766666666666664	0.058100000000000006	0.04956666666666667	0.0509	0.014933333333333333	0.0317	0.016033333333333333	0.0134	0.04069999999999999	0.022433333333333333	0.03006666666666667	0.063	0.017733333333333334	0.036000000000000004	0.03266666666666667	0.04013333333333333	0.0809	0.06456666666666666	0.028566666666666667	0.0488	0.045899999999999996	0.015799999999999998	0.050866666666666664	0.03596666666666667	0.028333333333333332	0.06033333333333333	0.03306666666666667	0.0684	0.039233333333333335	0.0195	0.025066666666666668	0.0158	0.019133333333333332	0.03166666666666667	0.04193333333333333	0.027933333333333334	0.07556666666666667	0.07066666666666667	0.055466666666666664	0.022366666666666663	0.054433333333333334	0.02413333333333333	0.016633333333333333	0.0166	0.0188	0.07006666666666667	0.044533333333333334	0.030366666666666667	0.019233333333333335	0.04686666666666667
3B-Myc C0	0.0383	0.01983333333333333	0.006233333333333334	0.008933333333333333	0.009533333333333333	0.005933333333333333	0.011666666666666667	0.0065	0.0047	0.005433333333333334	0.020300000000000002	0.04756666666666667	0.010599999999999998	0.010566666666666667	0.006933333333333333	0.008833333333333334	0.011433333333333332	0.0058	0.0058	0.011233333333333333	0.0051333333333333335	0.0061	0.006633333333333334	0.0064	0.004866666666666667	0.005600000000000001	0.0052	0.018333333333333333	0.02223333333333333	0.009633333333333334	0.008133333333333333	0.008166666666666668	0.008	0.0057	0.0089	0.0063	0.006633333333333334	0.005266666666666666	0.011533333333333333	0.006233333333333334	0.0094	0.006933333333333333	0.015599999999999998	0.01503333333333333	0.007899999999999999	0.005466666666666667	0.0118	0.006600000000000001	0.014133333333333333	0.004833333333333333	0.0067	0.006533333333333333	0.0083	0.0088	0.009833333333333333	0.007133333333333334	0.0057	0.0062	0.0099	0.0046	0.0036333333333333335	0.03306666666666667	0.009966666666666667	0.005999999999999999	0.0055000000000000005	0.0074333333333333335
3B-Myc MIC	0.06353333333333333	0.0377	0.050100000000000006	0.06786666666666667	0.047566666666666674	0.04343333333333333	0.06843333333333333	0.050166666666666665	0.046933333333333334	0.043500000000000004	0.0325	0.03216666666666667	0.0705	0.05806666666666666	0.027966666666666667	0.07126666666666666	0.07513333333333334	0.04566666666666667	0.04866666666666667	0.0768	0.03473333333333333	0.0365	0.025333333333333336	0.02906666666666666	0.05566666666666667	0.041800000000000004	0.03996666666666667	0.046099999999999995	0.03923333333333333	0.06323333333333332	0.039599999999999996	0.0584	0.06386666666666667	0.0535	0.06676666666666665	0.061700000000000005	0.0714	0.08486666666666666	0.05466666666666667	0.04630000000000001	0.06243333333333334	0.050333333333333334	0.0662	0.24339999999999998	0.0494	0.05793333333333333	0.075	0.0335	0.051	0.042699999999999995	0.035333333333333335	0.0732	0.10810000000000002	0.1105	0.08936666666666666	0.0451	0.043466666666666674	0.0297	0.040299999999999996	0.055733333333333336	0.03763333333333333	0.155	0.043300000000000005	0.0726	0.04756666666666667	0.0745
3B-Myc MIC/2	0.014566666666666665	0.011033333333333334	0.010799999999999999	0.016166666666666666	0.0135	0.013766666666666665	0.0234	0.012566666666666665	0.013200000000000002	0.0118	0.010933333333333331	0.0203	0.020266666666666665	0.0146	0.011033333333333332	0.0244	0.022500000000000003	0.012133333333333335	0.01593333333333333	0.02186666666666667	0.008366666666666666	0.010966666666666666	0.007466666666666666	0.013333333333333334	0.012700000000000001	0.01	0.012266666666666667	0.017699999999999997	0.014966666666666665	0.040233333333333336	0.014266666666666665	0.017333333333333333	0.021333333333333333	0.019533333333333333	0.021433333333333332	0.016233333333333332	0.009333333333333332	0.024233333333333332	0.03286666666666666	0.0165	0.02523333333333333	0.015233333333333335	0.018366666666666667	0.13643333333333332	0.01983333333333333	0.019733333333333335	0.028133333333333333	0.0097	0.025899999999999996	0.009266666666666666	0.0409	0.02383333333333333	0.030166666666666665	0.03283333333333333	0.03333333333333333	0.04016666666666667	0.015799999999999998	0.013633333333333336	0.015166666666666667	0.014466666666666664	0.016733333333333333	0.0729	0.014633333333333332	0.021733333333333337	0.0128	0.0318
Tunicamycin C0	0.037533333333333335	0.04663333333333333	0.05103333333333334	0.041666666666666664	0.05530000000000001	0.05730000000000001	0.11176666666666667	0.06280000000000001	0.0662	0.0646	0.07246666666666667	0.06313333333333333	0.02896666666666667	0.030799999999999998	0.050199999999999995	0.0552	0.06636666666666667	0.05073333333333333	0.0525	0.0694	0.0484	0.06896666666666666	0.034999999999999996	0.0404	0.026366666666666667	0.0183	0.030799999999999998	0.12576207145695603	0.036566666666666664	0.05623333333333334	0.06106666666666666	0.057430290162774233	0.05480000000000001	0.044866666666666666	0.041133333333333334	0.07023333333333333	0.058633333333333336	0.028666666666666663	0.07576666666666666	0.029766666666666667	0.04326666666666667	0.05396666666666666	0.017699999999999997	0.0797768756977326	0.09223398692810457	0.06045527944529757	0.0486	0.04526666666666667	0.033499999999999995	0.027399999999999997	0.031133333333333336	0.03493333333333334	0.04856666666666667	0.06580000000000001	0.06632651182552046	0.07240538218000904	0.048633333333333334	0.0504799872530274	0.05644439869617429	0.03056666666666667	0.026966666666666667	0.05016666666666667	0.0525	0.0451	0.0332	0.0524
Tunicamycin MIC	0.15830000000000002	0.17920000000000003	0.20343333333333335	0.14053333333333334	0.19466666666666668	0.17303333333333334	0.39988041985481654	0.2325406755402891	0.20403333333333332	0.22845643519152625	0.20653504506392786	0.24250000000000002	0.19820000000000002	0.1762	0.2074666666666667	0.18946666666666667	0.2614666666666667	0.1984	0.2340775656860543	0.30483333333333335	0.24716781885801797	0.2612571611058719	0.22399981483930698	0.26544942683749156	0.20779999999999998	0.1441	0.1728333333333333	0.3300561261453518	0.21089999999999998	0.23497909736862654	0.2344310301747766	0.22062378766529198	0.21405488206736614	0.21742141230068338	0.20599685690653433	0.27929834441807044	0.2503666666666667	0.21153333333333335	0.21353333333333335	0.1695333333333333	0.19599999999999998	0.2428752898872143	0.019433333333333334	0.27262176608335037	0.29370244652913086	0.21791911980266085	0.13283012581570988	0.22968119565753964	0.216	0.19196666666666665	0.1602	0.22636666666666663	0.3908333333333333	0.318999659681175	0.4140132953466287	0.3591233440203114	0.20846666666666666	0.2601261949099938	0.27870126467931344	0.20193333333333333	0.16033333333333333	0.3058	0.1856	0.20086666666666667	0.24013333333333334	0.2122452181987001
Tunicamycin MIC/2	0.12206666666666666	0.1411	0.12703333333333333	0.08410000000000001	0.15733333333333335	0.1366	0.3153	0.17246666666666666	0.14113333333333333	0.14880000000000002	0.15106666666666665	0.11613333333333332	0.1329	0.14156666666666665	0.14286666666666667	0.1633	0.18563657522859514	0.17356666666666667	0.17950076893502498	0.20356666666666667	0.15996666666666667	0.1879333333333333	0.17943333333333333	0.2105054392303913	0.19233333333333333	0.09566666666666668	0.13063333333333332	0.3383224303068664	0.14513333333333334	0.18871750881316096	0.1868053100388973	0.1794130354508707	0.16024834605597962	0.17468576407039552	0.14858458434221142	0.2703433227998325	0.1704	0.14730000000000001	0.22563333333333335	0.11480000000000001	0.1408377534064473	0.19926156329578318	0.023933333333333334	0.19220512638392717	0.2190497433181086	0.17234181817652328	0.12470811662726557	0.15029718192429545	0.1587	0.11686666666666667	0.10343333333333334	0.11243333333333334	0.19036666666666668	0.2590515828404059	0.18303529322812206	0.21272275255353568	0.14823333333333333	0.1565	0.21507083152898257	0.11246666666666667	0.11396666666666666	0.19936666666666666	0.16906666666666667	0.14880000000000002	0.13293333333333335	0.16614619380261506
5-FC C0	0.0098	0.009366666666666667	0.016133333333333333	0.012233333333333334	0.019333333333333334	0.0088	0.0174	0.010433333333333334	0.0076	0.008733333333333334	0.0148	0.02	0.006633333333333334	0.013966666666666669	0.014900000000000002	0.008133333333333333	0.0123	0.012333333333333333	0.018033333333333335	0.013466666666666667	0.008066666666666666	0.008266666666666667	0.007466666666666666	0.006866666666666667	0.008433333333333333	0.009066666666666667	0.008600000000000002	0.015099999999999997	0.007666666666666666	0.0121	0.0089	0.009666666666666665	0.0096	0.0076	0.007833333333333333	0.0068	0.008833333333333334	0.018766666666666668	0.015633333333333332	0.008633333333333333	0.014033333333333333	0.0103	0.020533333333333334	0.014466666666666664	0.012633333333333335	0.010766666666666666	0.0082	0.006766666666666667	0.007933333333333334	0.0076	0.006566666666666668	0.013433333333333332	0.0128	0.029966666666666666	0.014433333333333333	0.013633333333333332	0.009666666666666667	0.009566666666666666	0.006066666666666667	0.007533333333333334	0.006233333333333334	0.023366666666666664	0.017633333333333334	0.0085	0.011433333333333332	0.011733333333333333
5-FC MIC	0.024466666666666664	0.017766666666666667	0.0204	0.015033333333333334	0.037000000000000005	0.014066666666666667	0.05923333333333333	0.031133333333333336	0.021466666666666665	0.036533333333333334	0.06216666666666667	0.020933333333333335	0.014333333333333332	0.01796666666666667	0.018133333333333335	0.016	0.027200000000000002	0.0469	0.07213333333333333	0.055933333333333335	0.0231	0.017833333333333333	0.021633333333333338	0.0153	0.04053333333333334	0.022566666666666665	0.0213	0.0446	0.032633333333333334	0.0447	0.036699999999999997	0.0486	0.038200000000000005	0.03383333333333333	0.023500000000000004	0.01863333333333333	0.041433333333333336	0.023733333333333332	0.0696	0.0195	0.03666666666666667	0.03506666666666667	0.028399999999999998	0.039700000000000006	0.02523333333333333	0.022166666666666668	0.02413333333333333	0.016833333333333332	0.022866666666666664	0.04783333333333333	0.03206666666666667	0.028733333333333333	0.038533333333333336	0.05076666666666666	0.03763333333333333	0.023866666666666665	0.020466666666666668	0.019566666666666666	0.017499999999999998	0.0371	0.024666666666666667	0.03186666666666667	0.0647	0.03713333333333333	0.025433333333333336	0.043300000000000005
5-FC MIC/2	0.02153333333333333	0.0159	0.015833333333333335	0.018166666666666668	0.0346	0.021266666666666666	0.06503333333333333	0.026433333333333333	0.0176	0.041433333333333336	0.04643333333333333	0.022333333333333334	0.018066666666666665	0.021566666666666668	0.0189	0.01593333333333333	0.02576666666666667	0.0361	0.0677	0.06036666666666667	0.0179	0.021666666666666667	0.024433333333333335	0.0178	0.03783333333333334	0.02613333333333333	0.023433333333333334	0.05786666666666666	0.03353333333333333	0.03936666666666667	0.02086666666666667	0.026600000000000002	0.028999999999999998	0.03336666666666666	0.022000000000000002	0.016133333333333333	0.038266666666666664	0.0252	0.046933333333333334	0.022033333333333332	0.0252	0.02413333333333333	0.029733333333333334	0.0404	0.023833333333333335	0.023633333333333336	0.021633333333333334	0.015799999999999998	0.023366666666666664	0.02563333333333333	0.03006666666666667	0.0244	0.03693333333333334	0.0478	0.029766666666666663	0.027800000000000002	0.023833333333333335	0.017866666666666666	0.0172	0.0345	0.0226	0.034	0.06166666666666667	0.03553333333333333	0.02256666666666667	0.042100000000000005
