drug	Gcv2	His7	Trp3	Aro2	Lys1	Hom2	Aro3	Car1	Sam4	Sui2	Gcv3	Rnr4	Pdc1	Pyc2	Tps3	Tsl1	Pgm2	Ald4	Hxk1	Pda1	Idp1	Tal1	Hxt3	Pgk1	Pmi40	Hog1	Cwp1	Mdh2	Erg3	Erg10	Lsc1	Pdr5	Dur1	Uga1	Gpd2	Gpd1	Ahp1	Grx1	Uth1	Yhb1	Tsa1	Sod1	Trx2	Ssa2	Ssa1	Ssa4	Ypk1	Sti1	Bat2	Tdh1	Hsp12	Hsp104	Hsp78	Nth1	Sse1	Hsc82	Tps1	Nsr1	Hsp42	Aha1	Hsp26	Ydj1	Pre4	Htb2	Bmh1	BY4741
Mycosidine 2h MIC/2	-5.010358629316289	-7.531371225966475	-4.1295827821068505	-19.69201294179681	-17.7554105098357	-14.417584518043862	-3.8347073886763687	-27.57246858740038	-16.471189853909728	-3.886481016178488	-24.321965290517465	-33.149527025390086	20.383360292793142	1.5009090487064425	0.1518717294900998	-5.390734806852674	-5.831085156786104	-16.031882291423667	0.3597184928608534	-24.88241240593169	-16.650136220924136	-13.898416570557565	-5.014513339638151	-0.0986453977288382	-5.765892471920157	-1.381095761159871	-8.780956652952561	-5.264784745233897	-32.36423389355608	-7.284681485844874	-4.731813695272902	11.497478377852785	2.917859184555577	-12.942974820068612	-33.90144446373011	2.423650467396243	15.201155437921011	-3.051566637236447	1.642619187584487	-1.5348111353590588	1.3317174499771478	-10.554416115222766	-0.7618600545563075	12.592736349537033	-18.225435232214476	4.954646811873896	0.272797289645482	-24.353207729339445	-6.795578533426583	-1.2615561012354934	3.246059398794148	-33.4712717065323	-5.366149099932541	4.619292209105997	-6.082785764810236	-7.377292042975849	14.88007021405986	-88.2665554446199	-3.660973685793956	4.579488879514054	-10.442496089375718	-47.40735081254546	3.4280018066299136	-46.85275286039794	-21.75788791018341	0.0
Mycosidine 2h MIC	-12.871117439725106	-10.300058069939311	-11.502721353537202	-20.79055953255422	-23.824446395265205	-22.640169061127867	-6.016197470141512	-35.6051772116564	-19.867002690862503	-3.2477242475414454	-29.102947546467487	-36.8485482277602	3.356146824155734	-0.1934588133315516	-1.3709062377112768	-5.582317629912021	-7.708870102881128	-16.53720125414901	-2.8187123088259973	-26.71034874640213	-22.105300720283648	-24.84313951598232	-14.261187640117274	-13.9747864280846	-6.384875956683973	0.8635779341267776	-9.516960176831631	-5.731313286310039	-35.942877660854855	-9.442362712020666	-5.485014189444265	1.2299391514421425	1.6350321177661855	-13.82139241038204	-37.70089024866145	-7.560920723918745	-13.85326470533304	-2.231009787768804	4.924585750729743	-3.582926241211609	-4.128502404721082	-23.082433486416186	-19.39288118240573	5.321355532256764	-18.49211657672413	4.493109936301972	-0.606937857676715	-28.269750913035736	-9.696436991731224	-15.369309072058453	-4.89566543234984	-43.34672127677616	-5.457697996275666	3.375757681753708	-6.680756654944255	-15.888700271786805	10.120338706384231	-90.73915128075151	-3.9820125334265417	-1.627582905544397	-8.382832842039027	-58.38544850423518	-8.522302105316939	-58.38197780880975	-27.0310660740591	0.0
Mycosidine 3h MIC/2	-4.463710485900082	-6.672666853367117	-4.410643335641586	-2.459790916864855	1.51820286916843	0.5175558218609785	3.7147206053701054	-0.6775575033828639	-10.13467472087424		-2.291388367789231	-5.593096432880688	8.655123190539149	0.686956705800801	0.1553569189638793	-1.3357223018716935	-2.136261035921408	-3.7051797871265673	0.7012681663917494	-5.36288804045926	-5.839936999679499	1.160104721090109	12.55145463238117	14.77416074827501	3.5992426958877783	6.69924747218912	-1.934441896718844	-1.7955307896192163	-31.20718323069289	-1.9633700288663332	3.201575283122596	23.911676089143256	0.9381852924867604	0.1091686357706718	-15.036607128832834	6.346372033732482	43.30660660342446	-2.2482605976475734	-2.8444356643816837	2.993793577252301	13.532610847567357	6.069958725751852	5.062796110855023	3.4196635542830145	-5.137638861222532	1.8282378383442464	-3.1210450782756904	-2.596516249148723	1.7097454272892394	9.980992048730904	26.29135939128821	-4.568723461210358	1.332907270404466	3.2757579832251857	-0.5027034139503809	2.6548848136275414	15.487762448193935	-79.35867374812375	0.387870453903999	20.089171741667144	-4.651620813225315	-19.804986700835084	17.823865444587707	-32.42160066878565	12.184471682903943	0.0
Mycosidine 3h MIC	-9.02289516781116	-6.273483591475187	-6.368034047451952	-5.247648463952047	-6.084170169949084	-11.05540250543878	2.3680313530394947	-10.120023020803698	-8.350403871552263	-0.2740391334707528	-3.685605033679343	-10.850678647262797	0.5819457208151131	-1.7394653932311377	-1.323640511772919	-1.9995837983790703	-4.857658612390358	-11.670070783857804	-5.423477662762575	-22.986544003315466	-13.130626980723388	-9.9356267324064	-0.4505416098226178	-3.930314517427242	2.600247872450225	4.378943807691361	-5.428698516421413	-2.9943720212127123	-32.000444560816454	-4.704078677985586	-1.8626730823661823	8.592022878955555	2.0532478813138253	-7.295845904564056	-22.614638109898337	3.8072713677184833	17.917601080835855	-0.5698939763924198	0.8976290443903306	0.6467666198077658	20.504422130826548	5.772031511330768	3.762856742530613	-0.1459837162207175	-9.196188373906168	1.603302320962177	-2.474807955203864	-12.126754523516636	-1.1922675256959183	-2.051884904664758	8.367830158535858	-13.487662213433602	0.4806000442947542	2.992745445689648	-3.4152224100836945	-9.063839242331143	4.794986093893915	-84.86689844439576	-0.1115749643718923	12.455232932638015	-3.131457067021119	-28.71131833499476	1.140822207874854	-42.47254290053284	-6.301277078226112	0.0
Mycosidine 4h MIC/2	9.502368073097804	-14.949332514198806	-3.906384431825997	-45.54141456580296	-44.58387099178145	-21.57903310362737	5.245774248349854	-51.00547652416559	-34.16573278314906	0.9030013975737484	12.647874700838562	-73.6031361436453	-116.70163249891814	-11.376073556877117	10.25352435276256	84.0604941153801	63.29821105977331	-6.395989392280286	105.3157295542743	0.7925915272765488	-1.739622114494895	-27.520435842580824	-36.69369537267063	-21.056931608300214	-33.941897730930954	-18.47754451681626	-10.318099237720338	-34.23924236049736	-100.58482488648455	-52.15868959494136	-1.1320320101220296	46.1498303101579	2.2799004251564305	28.24731373358045	-31.039077441482583	69.42044362700824	-95.21336245612508	-2.4288327079050944	-5.207169381136334	-71.48787500914554	-72.44562875622898	-27.53407887201701	-56.32095708325099	-117.6348298032104	36.53780174661148	19.523981793542493	-3.829794124977029	-87.13832260998399	25.33847506079429	123.71469481258735	66.88916687179021	61.25979430243869	9.773770042247683	13.753017996154194	-6.262974580204651	-161.013650211878	110.09358732050694	-167.08852414113753	13.650996997470155	-30.0174615083155	8.919679995633842	-87.30043987469115	-9.639868052211355	-90.55188645170752	13.430288503662336	0.0
Mycosidine 4h MIC	20.04762016009776	-31.290196120705488	-6.9968255991159145	-42.20807396804426	-71.92754527540305	-67.73853810728059	-10.016851148799134	-5.494874790182752	-41.15676587159842	4.498399418489096	15.790193374478276	-91.52105220047544	-185.39260026950535	-16.512362499739353	1.6337858150819222	65.0999917101002	59.07488426729079	-6.682011009600014	105.24203081221364	-12.906993214295063	-12.810988367334971	-58.938229245711874	-120.99492027791142	-90.80552606516662	-22.67744628123637	-22.291742552011723	-14.930498242746925	-45.289805814977	-101.41834084683518	-83.22235453776926	-6.666839625668196	-10.451842194425748	4.099227646775681	20.921351149363684	-60.11452077235302	35.838607519690534	-204.94024812767816	-2.925566757935417	-0.6207130281425002	-68.25838075047969	-108.329235119465	-48.21212312864596	-61.03468934023246	-150.84731344918706	-16.358388122054123	20.078882087986468	-4.381400191665584	-89.30870826383871	-10.275763782590545	101.4804372683527	54.168796998682936	26.41327636867185	3.007424624661033	8.534563706269287	-40.91768243797375	-179.17788482380027	93.8977408765985	-235.8589941707938	8.388388258513498	-28.45562526898683	14.99694039610503	-69.95499768192408	-17.891109856492886	-92.37423698735358	-21.013786393344617	0.0
Mycosidine 6h MIC/2	0.8068963201133835	2.505762079019415	19.436793109710983	-3.288331088132552	23.01344650043136	16.010305903362678	14.484054681546038	17.21626361013039	-6.096662124583293	3.145025791994477	34.5607234952262	5.972444666569726	-151.5135799001484	-1.085120759767553	17.08058511380036	87.37278197126895	80.2528481160221	27.68160175633499	134.7011628821867	26.563726990581884	31.228950489978875	34.5891259362328	101.61609067179592	29.065893260920312	-4.4891290640771775	-3.894354031320864	-2.4273608023642037	11.62710833668696	-20.35614489216716	-1.352461417897482	13.575937499670015	101.8284297157207	4.820453679399192	16.421510332268696	19.28891098251407	67.49465373168155	51.29855972146961	1.023245744899176	-1.4248067585113122	-46.12719049389518	32.74703863961897	42.523514424243565	-14.059677067576365	-69.91317543801978	77.14931780045048	20.89638612114211	2.3976452560807764	-4.433164629519149	9.794079015848675	111.88258023113158	78.52814174218267	103.1061573317267	13.589489730728086	11.891568212986124	14.892557420618138	-57.986090848364526	84.622927660232	-15.465455046125273	19.6008351232065	-5.281816254996103	26.203538411858776	-52.88926095387906	23.250475722994825	3.836455127704583	74.70346847734515	0.0
Mycosidine 6h MIC	3.6053665944402753	-11.470358688314285	3.5818752916792853	-19.77600953093793	-19.96715815797812	-22.48894742249218	10.42638087674116	-50.971688829493225	-28.18318227487983	0.3292772247834305	50.29063692500701	-27.150308583251377	-108.48338483406116	-3.806185864535335	8.239016239192209	87.6123889906428	84.69876242850802	39.347319880847365	181.7544459973465	19.25926720097905	21.740464642197217	13.722721539006043	-17.5923778240583	3.833589128165557	-9.40489805774077	-10.273434687379016	-7.948372967429171	-1.957539185327149	-5.52878381124997	-18.686109016823806	10.046345327557372	25.10372342874721	-1.1518313813927887	21.630332983905767	-6.183300184160833	55.96177481628089	-51.6964856431808	-2.254608286808948	-1.7319500067549287	-54.50927053258055	-14.566786886271936	4.918548545281377	-14.318470816289786	-101.51869848219492	63.44586306748163	37.36056913971576	0.3847936010768779	-27.16400963205757	-9.73548195535405	113.05581973736058	65.31443844377087	78.8624658038442	23.81268473888389	19.65542233056576	-4.911377222443782	-96.3571910856619	91.4394749375182	-84.065311376773	13.943055934007193	2.502040797526195	21.37890748974796	4.34635061392187	3.428449836396381	-56.576857449693215	71.13394198254022	0.0
Mycosidine 7h MIC/2	5.786482356686871	-2.109678720910233	17.05862767573551	4.850935195447732	23.41313541062605	17.18948606718409	26.233184568924404	11.481437236850503	-15.648564875317348	0.129287571524265	45.777834446429104	-0.7074738607606905	-41.85335918632478	0.8957558419338554	11.584000041447382	78.51051063145485	81.99982376106189	27.254130960938472	99.8536244919802	23.697849461915727	27.415898220207367	45.373239148842494	68.22221733840367	85.55060296935216	-3.7794378266194135	2.625014162456515	10.2525140632958	-9.410186611150491	-66.31336325584229	-16.186844459765535	6.273549677687463	88.84900285840266	1.6521160789763722	37.33527025424204	1.0888212052709674	83.69520551320501	65.78397893020137	-1.848578470920445	-1.9135984845806493	-64.46772902611174	15.098702058754052	49.36900075108555	-33.52749446087125	-123.8321339195928	46.36428832072233	17.511631132515042	5.123338467533602	-40.30618527504183	28.939282856581645	95.29241709012936	108.12214055912249	96.94400593267304	23.761982505275405	11.760687002368355	6.247655540136503	-113.41898463648027	94.86051361910258	-78.26054791609232	6.886244821320926	4.002735409214069	16.985037076753393	-29.9571182468958	25.426376082531057	-2.261364343252004	72.75885641345403	0.0
Mycosidine 7h MIC	12.844810774693796	-15.20306958852866	1.5278672782074694	-13.459151647518988	-39.00345572770029	-24.177361092434055	12.887711963729371	-40.516749566572905	-16.695032545524175	3.625757057303173	61.23693951809386	-23.819715922577856	-202.2809684194084	-7.619733294475438	7.364322974015288	72.22359873435607	79.13132236121429	28.01459986782435	105.33088030265182	12.958226404386014	11.715217721065557	0.1436241383330978	-36.16946334355909	6.0743209479919535	-6.036502216784069	-5.297102206125695	1.5750579288952418	-10.727490593936771	-75.5253314139695	-29.009789603382423	6.722098496640286	12.049095558828702	0.9820960208770996	21.478746258527288	-14.86103789546109	47.26487866309815	5.346117220404295	35.609660960999875	1.539031144908228	-72.15106992643818	-21.66912258121497	7.430476122569343	-20.744385862666263	-116.0913381323404	58.59800267983756	20.72838213288437	1.9439144874867609	-21.76024002371732	3.096392275069624	30.859713722676844	28.644103646905915	122.5261930226057	36.55495312588073	25.2769610692034	-7.223873446834871	-128.03806310669387	73.34341470662064	-115.09247863252304	2.226955498231048	-2.173064870614892	6.175513357230615	-12.301939014506296	6.138077558554543	-29.678106490092485	69.63536417817	0.0
